Customer Id,Gender,Geography,Num Of Products,Row Number,Tenure,Age,Balance,Credit Score,Estimated Salary,Exited,Has Cr Card,Is Active Member,Total Purchases,Total Visits
15732563,Female,Germany,2,6306,7,33,99046.31,726,56053.06,0,1,1,8,7
15762048,Female,Germany,2,4141,7,33,154969.79,841,99505.75,0,1,1,6,17
15576517,Female,Germany,2,1582,7,34,131082.17,445,70618,0,1,1,8,17
15658614,Female,Germany,2,8376,7,38,145400.69,565,83844.79,0,1,1,2,6
15670859,Female,Germany,2,3836,7,39,93148.74,718,190746.38,0,1,1,8,10
15667424,Female,Germany,2,9704,7,43,111094.05,682,64679.3,0,1,1,6,16
15761286,Female,Germany,2,6971,7,66,119499.42,696,174027.3,0,1,1,1,10
15665008,Female,Germany,2,4647,8,26,42712.87,805,28861.69,0,1,1,1,11
15649078,Female,Germany,2,5500,8,27,111837.78,850,110805.79,0,1,1,5,8
15727021,Female,Germany,2,2559,8,30,119027.28,727,137903.54,0,1,1,7,12
15688689,Female,Germany,2,9258,8,37,149000.91,678,21472.42,0,1,1,4,7
15604146,Female,Germany,2,6177,8,38,103653.51,608,137079.86,0,1,1,5,14
15633650,Female,Germany,2,1079,8,41,146720.98,677,4195.84,0,1,1,3,5
15663808,Female,Germany,2,7856,8,59,152614.51,666,188782.3,0,1,1,2,9
15684512,Female,Germany,2,7058,8,72,135290.42,818,63729.72,0,1,1,2,10
15585748,Female,Germany,2,6260,9,28,135337.49,585,40385.61,0,1,1,5,15
15739502,Female,Germany,2,2412,9,31,135020.21,549,23343.18,0,1,1,4,17
15640865,Female,Germany,2,1606,9,31,80844.69,636,74641.9,0,1,1,2,7
15570912,Female,Germany,2,6785,9,32,127772.1,728,152643.48,0,1,1,5,6
15790564,Female,Germany,2,3409,9,40,107648.94,832,134638.97,0,1,1,9,7
15688059,Female,Germany,2,7410,9,42,105356.09,807,130489.37,0,1,1,8,7
15760514,Female,Germany,2,4571,9,43,116644.29,789,60176.1,0,1,1,9,11
15766378,Female,Germany,2,5755,9,45,106431.97,714,164117.69,0,1,1,9,5
15795246,Female,Germany,2,6518,9,51,155903.82,628,71159.84,0,1,1,8,15
15702442,Female,Germany,2,9297,9,56,100781.75,586,54448.41,0,1,1,9,8
15694859,Female,Germany,2,9471,10,28,132932.14,751,46630.47,0,1,1,4,15
15617419,Female,Germany,2,5837,10,29,100315.1,618,32526.64,0,1,1,8,7
15748360,Female,Germany,2,6981,10,34,122196.99,644,182099.71,0,1,1,2,14
15649668,Female,Germany,2,3187,10,36,145750.45,637,96660.76,0,1,1,9,15
15611191,Female,Germany,2,3220,10,37,122453.97,505,52693.99,0,1,1,9,11
15803682,Female,Germany,2,7468,10,37,117791.06,651,75837.58,0,1,1,3,5
15751022,Female,Germany,2,5208,10,37,121532.17,777,73464.88,0,1,1,6,12
15717736,Female,Germany,2,7873,10,46,110031.09,639,133995.59,0,1,1,7,14
15679062,Female,Germany,2,4915,10,47,91522.04,734,138835.91,0,1,1,3,11
15680767,Female,Germany,2,5137,10,64,98362.35,717,21630.21,0,1,1,5,17
15628600,Female,Germany,3,5258,1,31,141069.18,807,194257.11,0,1,1,1,16
15574842,Female,Germany,3,2422,2,25,158266.42,653,199357.24,0,1,1,3,16
15571571,Female,Germany,3,7607,3,31,127331.46,680,176433.6,0,1,1,8,12
15812230,Female,Germany,3,5367,5,42,49508.79,670,100324.01,0,1,1,3,12
15769915,Female,Spain,1,7848,0,20,133313.34,643,3965.69,0,1,1,8,17
15656330,Female,Spain,1,8245,0,32,68138.37,528,170309.19,0,1,1,9,15
15810800,Female,Spain,1,3237,0,32,0,673,72873.33,0,1,1,6,13
15802809,Female,Spain,1,9348,0,36,84438.57,660,181449.51,0,1,1,7,5
15744919,Female,Spain,1,2951,0,37,152760.24,734,48990.5,0,1,1,6,13
15792176,Female,Spain,1,2697,0,40,92053.44,698,143681.83,0,1,1,8,5
15668853,Female,Spain,1,5395,0,44,157622.58,637,120454.2,0,1,1,7,19
15667190,Female,Spain,1,2709,1,21,85818.18,630,133102.3,0,1,1,1,7
15729956,Female,Spain,1,1473,1,26,80780.16,726,19225.85,0,1,1,3,17
15599869,Female,Spain,1,4254,1,29,0,728,83056.22,0,1,1,3,11
15636521,Female,Spain,1,7174,1,30,124037.28,744,142210.94,0,1,1,3,19
15575619,Female,Spain,1,6868,1,32,104254.27,656,17034.37,0,1,1,4,17
15584477,Female,Spain,1,4970,1,35,106405.03,655,82900.25,0,1,1,1,12
15767064,Female,Spain,1,7764,1,36,44054.84,614,73329.08,0,1,1,2,16
15646521,Female,Spain,1,7422,1,36,0,634,143960.72,0,1,1,5,9
15642579,Female,Spain,1,4290,1,37,128932.4,731,180712.52,0,1,1,6,5
15814236,Female,Spain,1,5806,1,38,96939.06,537,102606.92,0,1,1,9,7
15709199,Female,Spain,1,6911,1,40,0,511,184118.73,0,1,1,2,11
15792453,Female,Spain,1,8339,1,42,138912.17,602,139494.75,0,1,1,9,6
15618243,Female,Spain,1,6338,1,43,103960.38,730,193650.16,0,1,1,7,6
15776850,Female,Spain,1,5745,1,43,124209.02,749,167179.48,0,1,1,9,13
15733964,Female,Spain,1,3211,1,53,109330.06,606,75860.01,0,1,1,4,10
15574119,Female,Spain,1,7710,1,64,62979.93,598,152273.57,0,1,1,7,8
15792646,Female,Spain,1,4491,1,64,91216,647,41800.18,0,1,1,1,19
15677382,Female,Spain,1,1905,1,69,107569.96,625,182336.45,0,1,1,8,14
15643794,Female,Spain,1,9419,2,27,0,639,82938.99,0,1,1,7,18
15711489,Female,Spain,1,9890,2,32,0,760,114565.35,0,1,1,7,13
15681126,Female,Spain,1,5210,2,38,0,702,161888.63,0,1,1,2,19
15720706,Female,Spain,1,5682,2,39,82766.43,529,122925.44,0,1,1,9,11
15795458,Female,Spain,1,9370,2,39,0,718,52138.49,0,1,1,8,11
15644295,Female,Spain,1,8015,2,39,126816.18,731,74850.93,0,1,1,1,12
15668818,Female,Spain,1,2598,2,40,200322.45,592,113244.73,0,1,1,1,7
15624715,Female,Spain,1,9328,2,40,0,593,5194.95,0,1,1,5,6
15773779,Female,Spain,1,4566,2,46,76597.79,593,54453.72,0,1,1,2,5
15715003,Female,Spain,1,1052,2,49,80816.45,625,20018.79,0,1,1,1,6
15614962,Female,Spain,1,6997,2,50,87116.71,623,104382.11,0,1,1,8,7
15681274,Female,Spain,1,9715,2,56,105473.74,726,46044.7,0,1,1,4,9
15656096,Female,Spain,1,3470,3,26,76554.06,679,184800.27,0,1,1,2,12
15811594,Female,Spain,1,9900,3,28,128929.88,660,198069.71,0,1,1,5,17
15578878,Female,Spain,1,9802,3,30,139528.23,569,33230.37,0,1,1,6,15
15659568,Female,Spain,1,4191,3,31,121237.65,850,31022.56,0,1,1,8,15
15600708,Female,Spain,1,4273,3,34,77826.8,640,168544.85,0,1,1,7,17
15775307,Female,Spain,1,7753,3,38,97266.1,490,92797.23,0,1,1,7,7
15815690,Female,Spain,1,5503,3,40,113348.5,614,77789.01,0,1,1,1,11
15667588,Female,Spain,1,7628,3,40,0,670,182650.15,0,1,1,3,15
15697201,Female,Spain,1,7868,3,46,0,640,156260.08,0,1,1,3,15
15658486,Female,Spain,1,3779,3,59,148021.12,579,74878.22,0,1,1,7,9
15663826,Female,Spain,1,2792,3,66,0,532,115227.02,0,1,1,2,9
15635177,Female,Spain,1,4507,3,66,0,597,70532.53,0,1,1,7,18
15647111,Female,Spain,1,4860,4,22,114440.24,794,107753.07,0,1,1,9,12
15773512,Female,Spain,1,4213,4,25,0,627,194313.93,0,1,1,1,14
15685346,Female,Spain,1,3126,4,26,135889.13,736,165692.03,0,1,1,2,9
15586135,Female,Spain,1,5113,4,28,0,536,136197.65,0,1,1,6,14
15779390,Female,Spain,1,1823,4,31,91292.7,850,162149.07,0,1,1,2,19
15718780,Female,Spain,1,8973,4,32,79450.09,650,118324.75,0,1,1,2,11
15589019,Female,Spain,1,8234,4,33,92855.02,633,159813.18,0,1,1,5,17
15698816,Female,Spain,1,8475,4,33,72535.45,721,103931.49,0,1,1,7,16
15636024,Female,Spain,1,3543,4,34,109699.08,692,37898.91,0,1,1,4,14
15725698,Female,Spain,1,2680,4,35,115680.81,520,90280.7,0,1,1,6,12
15723411,Female,Spain,1,1539,4,36,98266.3,607,46416.36,0,1,1,3,12
15630167,Female,Spain,1,2426,4,39,139723.9,684,120612.11,0,1,1,4,7
15579583,Female,Spain,1,7263,4,40,101090.27,641,51703.09,0,1,1,4,8
15568360,Female,Spain,1,1526,4,41,139840.36,569,163524.7,0,1,1,4,18
15806922,Female,Spain,1,6901,4,41,126605.14,674,166694.93,0,1,1,1,17
15800736,Female,Spain,1,4035,4,42,96763.89,601,199242.65,0,1,1,4,12
15687959,Female,Spain,1,1433,4,44,0,573,94862.93,0,1,1,4,9
15765415,Female,Spain,1,3790,4,45,89122.3,609,199256.98,0,1,1,6,18
15612931,Female,Spain,1,5690,4,50,132088.59,722,128262.14,0,1,1,9,16
15623502,Female,Spain,1,3218,4,56,98365.33,598,44251.33,0,1,1,6,5
15807335,Female,Spain,1,7695,4,64,116954.32,676,91149.48,0,1,1,6,11
15637169,Female,Spain,1,3542,4,67,103267.8,838,78310.04,0,1,1,7,7
15598884,Female,Spain,1,4291,5,23,0,650,180622.43,0,1,1,7,6
15624391,Female,Spain,1,1723,5,30,100683.54,595,178361.04,0,1,1,1,16
15687828,Female,Spain,1,9703,5,31,86006.3,644,73922.95,0,1,1,8,14
15632538,Female,Spain,1,9375,5,32,145553.07,658,31484.76,0,1,1,1,9
15672574,Female,Spain,1,9488,5,32,0,850,3830.59,0,1,1,9,5
15792627,Female,Spain,1,8448,5,33,84557.82,765,69039.43,0,1,1,4,18
15569209,Female,Spain,1,1841,5,34,76001.57,464,158668.87,0,1,1,9,13
15624595,Female,Spain,1,7235,5,35,124580.69,512,18785.48,0,1,1,8,14
15800049,Female,Spain,1,7459,5,43,0,728,120088.17,0,1,1,9,18
15756167,Female,Spain,1,8691,5,43,134204.67,762,139971.01,0,1,1,6,19
15784361,Female,Spain,1,4960,5,46,140355.6,543,85086.78,0,1,1,9,9
15710316,Female,Spain,1,6684,5,48,144837.79,454,93151.77,0,1,1,4,10
15658532,Female,Spain,1,1286,5,63,162278.32,520,34765.33,0,1,1,3,11
15709459,Female,Spain,1,7072,5,63,0,698,173576.71,0,1,1,3,18
15717879,Female,Spain,1,5069,5,79,108078.56,712,174118.93,0,1,1,8,13
15765732,Female,Spain,1,6864,6,24,149592.14,564,153771.8,0,1,1,2,15
15806880,Female,Spain,1,1900,6,30,0,627,113408.47,0,1,1,6,9
15624995,Female,Spain,1,4529,6,31,152926.6,714,50899.91,0,1,1,9,16
15773071,Female,Spain,1,6137,6,33,145580.61,780,154598.56,0,1,1,9,8
15655903,Female,Spain,1,9913,6,34,107980.37,701,119374.74,0,1,1,8,16
15752650,Female,Spain,1,9855,6,37,121231.39,681,146366.08,0,1,1,8,7
15764618,Female,Spain,1,2376,6,39,0,815,85167.88,0,1,1,1,9
15808760,Female,Spain,1,4031,6,42,0,603,90437.87,0,1,1,7,18
15694644,Female,Spain,1,5167,6,43,0,455,81250.79,0,1,1,1,14
15808228,Female,Spain,1,1378,6,44,60603.4,768,178045.97,0,1,1,9,14
15802560,Female,Spain,1,9059,6,48,140576.11,470,116971.05,0,1,1,3,17
15798348,Female,Spain,1,1054,6,50,94684.27,600,50488.91,0,1,1,1,7
15733387,Female,Spain,1,1226,6,53,109663.47,707,52110.45,0,1,1,8,9
15718153,Female,Spain,1,2434,6,74,128917.84,759,48244.64,0,1,1,7,12
15648898,Female,Spain,1,4522,7,27,124995.98,560,114669.79,0,1,1,2,6
15585284,Female,Spain,1,2877,7,35,147285.52,604,57807.05,0,1,1,7,17
15680141,Female,Spain,1,2305,7,35,147936.42,759,106785.7,0,1,1,5,8
15815131,Female,Spain,1,4542,7,36,115617.24,617,71519.4,0,1,1,7,12
15606232,Female,Spain,1,7757,7,36,116338.68,621,155743.48,0,1,1,7,19
15609475,Female,Spain,1,3628,7,39,98544.11,604,52327.57,0,1,1,2,18
15792916,Female,Spain,1,4999,7,40,144470.77,559,18917.95,0,1,1,2,9
15701908,Female,Spain,1,3478,7,40,0,623,25904.12,0,1,1,7,12
15731330,Female,Spain,1,5280,7,40,100471.34,652,124550.88,0,1,1,3,10
15589643,Female,Spain,1,2254,7,41,0,684,138394.37,0,1,1,4,5
15751131,Female,Spain,1,5747,7,41,150302.84,836,156036.19,0,1,1,7,9
15612140,Female,Spain,1,5125,7,46,137933.39,721,67976.57,0,1,1,2,14
15580043,Female,Spain,1,8452,8,22,105229.34,575,34397.08,0,1,1,2,19
15645600,Female,Spain,1,9501,8,27,98926.4,739,106969.98,0,1,1,9,6
15778190,Female,Spain,1,1861,8,28,97840.72,639,178222.77,0,1,1,1,11
15787168,Female,Spain,1,9793,8,28,168253.21,819,102799.14,0,1,1,3,18
15799211,Female,Spain,1,2189,8,32,187487.63,708,120115.5,0,1,1,4,14
15781127,Female,Spain,1,8441,8,33,96769.04,663,36864.05,0,1,1,5,8
15800845,Female,Spain,1,2418,8,33,111379.55,732,45098.62,0,1,1,3,6
15792107,Female,Spain,1,7554,8,35,0,719,165162.4,0,1,1,9,5
15583278,Female,Spain,1,4758,8,36,92716.96,743,33693.78,0,1,1,5,9
15783522,Female,Spain,1,5645,8,37,100565.94,738,128799.86,0,1,1,7,15
15761706,Female,Spain,1,9560,8,39,144102.32,705,11682.36,0,1,1,7,14
15633877,Female,Spain,1,2399,8,42,95386.82,706,75732.25,0,1,1,9,17
15607278,Female,Spain,1,4262,8,46,134593.79,794,46386.37,0,1,1,2,12
15774285,Female,Spain,1,9272,8,47,110783.28,649,71420.16,0,1,1,3,12
15612050,Female,Spain,1,2011,8,48,168522.37,556,151310.16,0,1,1,4,16
15685279,Female,Spain,1,4744,8,57,122950.31,511,181258.76,0,1,1,8,17
15709441,Female,Spain,1,2994,8,59,0,745,36124.98,0,1,1,1,14
15607301,Female,Spain,1,9682,8,63,129968.67,651,11830.53,0,1,1,9,6
15671014,Female,Spain,1,7203,8,72,98765.84,573,96015.53,0,1,1,5,10
15800773,Female,Spain,1,7211,9,28,102282.61,648,157891.11,0,1,1,4,11
15767757,Female,Spain,1,5194,9,29,120307.58,562,6795.61,0,1,1,8,14
15752488,Female,Spain,1,2219,9,31,102289.85,733,115441.66,0,1,1,9,5
15675888,Female,Spain,1,6398,9,33,72788.03,550,103608.06,0,1,1,3,9
15605036,Female,Spain,1,3876,9,37,155619.58,704,135088.58,0,1,1,4,10
15801431,Female,Spain,1,5707,9,48,101198.01,682,49732.9,0,1,1,1,11
15619935,Female,Spain,1,2454,9,59,126224.87,783,4423.63,0,1,1,3,15
15651103,Female,Spain,1,5160,9,69,183744.98,762,196993.69,0,1,1,5,13
15578462,Female,Spain,1,4257,9,76,134208.25,596,13455.43,0,1,1,8,7
15802088,Female,Spain,1,6005,10,22,0,521,101311.95,0,1,1,1,12
15691170,Female,Spain,1,9814,10,29,99250.08,590,129629.41,0,1,1,1,14
15568849,Female,Spain,1,9159,10,31,118158.74,540,158027.57,0,1,1,3,7
15636767,Female,Spain,1,7084,10,32,0,665,22487.45,0,1,1,9,15
15622017,Female,Spain,1,1903,10,33,0,773,98820.09,0,1,1,9,13
15727819,Female,Spain,1,8761,10,34,171671.9,677,50777.77,0,1,1,1,12
15722532,Female,Spain,1,9905,10,36,91760.11,690,135784.94,0,1,1,4,13
15762708,Female,Spain,1,9849,10,38,119658.49,619,8646.58,0,1,1,8,9
15625941,Female,Spain,1,4920,10,50,128039.01,682,102260.16,0,1,1,2,15
15674868,Female,Spain,2,6591,0,30,0,696,9002.8,0,1,1,4,13
15578908,Female,Spain,2,2087,0,32,0,725,138525.19,0,1,1,7,17
15638257,Female,Spain,2,5409,0,54,83102.72,682,54132.93,0,1,1,7,7
15690231,Female,Spain,2,2520,0,62,167026.61,612,192892.05,0,1,1,5,11
15724536,Female,Spain,2,3109,1,28,0,560,120880.72,0,1,1,7,7
15607713,Female,Spain,2,1485,1,29,0,850,197996.65,0,1,1,6,10
15698758,Female,Spain,2,4422,1,31,0,630,169802.73,0,1,1,2,12
15624437,Female,Spain,2,4494,1,32,0,825,42935.15,0,1,1,9,6
15734626,Female,Spain,2,6270,1,36,0,652,19302.78,0,1,1,5,19
15589924,Female,Spain,2,5278,1,40,0,577,108787,0,1,1,2,12
15680643,Female,Spain,2,7067,1,42,0,729,149535.97,0,1,1,6,5
15777614,Female,Spain,2,9040,1,44,0,545,82614.89,0,1,1,5,8
15737605,Female,Spain,2,1985,1,45,126495.57,531,164741.5,0,1,1,2,11
15624424,Female,Spain,2,8599,1,49,0,678,102472.9,0,1,1,7,18
15746970,Female,Spain,2,1720,1,57,0,760,25101.17,0,1,1,2,5
15762351,Female,Spain,2,6411,1,63,0,689,186526.12,0,1,1,7,10
15665460,Female,Spain,2,4388,1,67,0,732,177783.04,0,1,1,6,14
15627328,Female,Spain,2,7469,2,26,0,542,54869.54,0,1,1,4,10
15626042,Female,Spain,2,9380,2,26,0,690,93255.85,0,1,1,4,18
15807294,Female,Spain,2,1548,2,30,88243.29,653,96658.26,0,1,1,6,17
15599182,Female,Spain,2,8169,2,33,0,597,4700.66,0,1,1,9,11
15692408,Female,Spain,2,7015,2,35,0,463,1950.93,0,1,1,6,13
15669922,Female,Spain,2,1882,2,36,0,530,14721.8,0,1,1,6,11
15725772,Female,Spain,2,8153,2,36,0,654,146652.11,0,1,1,1,7
15658211,Female,Spain,2,9791,2,39,0,559,121151.1,0,1,1,5,8
15573309,Female,Spain,2,2074,2,48,0,626,95794.98,0,1,1,1,17
15690772,Female,Spain,2,7090,2,48,0,635,136551.25,0,1,1,9,19
15666332,Female,Spain,2,8665,2,48,0,690,3149.1,0,1,1,4,5
15599552,Female,Spain,2,1551,2,54,0,639,53843.71,0,1,1,2,9
15721462,Female,Spain,2,5102,2,58,0,622,33277.31,0,1,1,9,11
15694641,Female,Spain,2,8184,2,59,0,621,171364.18,0,1,1,6,7
15638231,Female,Spain,2,6213,2,62,0,730,162889.1,0,1,1,3,10
15739223,Female,Spain,2,3339,3,24,0,688,102195.16,0,1,1,2,16
15770030,Female,Spain,2,1249,3,28,0,689,192449.02,0,1,1,6,19
15748068,Female,Spain,2,4117,3,31,0,571,194667.92,0,1,1,6,19
15746749,Female,Spain,2,1682,3,32,0,681,59679.9,0,1,1,9,7
15756975,Female,Spain,2,4680,3,35,0,777,17257.72,0,1,1,5,8
15793856,Female,Spain,2,6328,3,36,121542.57,667,186841.71,0,1,1,9,9
15697948,Female,Spain,2,5753,3,36,0,752,48505.1,0,1,1,5,10
15710408,Female,Spain,2,5000,3,38,0,584,4525.4,0,1,1,2,10
15675252,Female,Spain,2,4653,3,39,92636.96,734,125671.29,0,1,1,1,5
15631460,Female,Spain,2,1585,3,42,0,671,128449.33,0,1,1,9,16
15747458,Female,Spain,2,5655,3,43,133214.88,677,95936.84,0,1,1,7,12
15798385,Female,Spain,2,5615,3,46,0,512,56408.14,0,1,1,3,7
15763898,Female,Spain,2,8346,3,46,0,568,29372.62,0,1,1,6,8
15795737,Female,Spain,2,8046,3,47,72664,771,107874.39,0,1,1,4,12
15754649,Female,Spain,2,4335,3,57,0,705,34134.14,0,1,1,9,19
15769499,Female,Spain,2,1056,3,74,0,545,161326.73,0,1,1,2,9
15764174,Female,Spain,2,2492,4,26,0,612,179780.74,0,1,1,4,10
15757188,Female,Spain,2,7370,4,26,153455.72,644,82696.84,0,1,1,1,17
15768530,Female,Spain,2,4568,4,27,0,554,135083.73,0,1,1,7,17
15583724,Female,Spain,2,7460,4,29,0,645,74346.11,0,1,1,4,19
15745843,Female,Spain,2,1369,4,31,0,689,136610.02,0,1,1,5,5
15632669,Female,Spain,2,7644,4,32,0,722,113666.48,0,1,1,1,12
15650924,Female,Spain,2,9640,4,32,103515.39,761,177622.38,0,1,1,2,9
15768777,Female,Spain,2,7543,4,34,0,507,60688.38,0,1,1,4,5
15750574,Female,Spain,2,7967,4,34,0,677,6175.53,0,1,1,2,11
15698349,Female,Spain,2,2258,4,35,0,686,159676.55,0,1,1,1,19
15682834,Female,Spain,2,1379,4,35,40169.88,715,199857.47,0,1,1,1,6
15797149,Female,Spain,2,9701,4,36,143680.47,563,63531.19,0,1,1,6,16
15734491,Female,Spain,2,1728,4,36,0,676,3173.31,0,1,1,2,10
15692991,Female,Spain,2,1062,4,38,0,710,136390.88,0,1,1,3,18
15716357,Female,Spain,2,4949,4,39,122486.11,772,140709.25,0,1,1,5,7
15567486,Female,Spain,2,2557,4,41,0,634,164549.74,0,1,1,3,10
15675949,Female,Spain,2,3002,4,43,0,696,66406.37,0,1,1,6,13
15674254,Female,Spain,2,5797,4,45,0,554,193412.05,0,1,1,7,10
15661827,Female,Spain,2,8743,4,45,0,693,26589.56,0,1,1,6,5
15672640,Female,Spain,2,4084,4,45,114347.85,850,109089.04,0,1,1,2,10
15668081,Female,Spain,2,2060,4,50,0,581,80701.72,0,1,1,9,7
15809909,Female,Spain,2,7569,4,54,0,422,7166.71,0,1,1,2,8
15603481,Female,Spain,2,9456,4,55,0,689,58442.25,0,1,1,6,17
15589544,Female,Spain,2,4102,4,57,0,673,49684.09,0,1,1,9,8
15683977,Female,Spain,2,9426,4,72,0,687,50267.69,0,1,1,9,13
15735222,Female,Spain,2,1635,5,23,0,705,73131.73,0,1,1,2,12
15700937,Female,Spain,2,6009,5,24,0,767,67445.85,0,1,1,9,11
15707696,Female,Spain,2,8884,5,28,0,471,22356.97,0,1,1,8,9
15772798,Female,Spain,2,2941,5,28,0,711,93959.96,0,1,1,7,14
15656188,Female,Spain,2,6966,5,30,0,584,185201.58,0,1,1,8,15
15707025,Female,Spain,2,7893,5,31,0,648,5199.02,0,1,1,8,8
15697214,Female,Spain,2,2072,5,36,0,686,152979.14,0,1,1,1,17
15610653,Female,Spain,2,6909,5,38,0,733,1271.51,0,1,1,9,7
15806332,Female,Spain,2,2331,5,39,0,484,175224.12,0,1,1,6,16
15688973,Female,Spain,2,5373,5,39,0,598,83103.46,0,1,1,1,5
15679801,Female,Spain,2,7451,5,39,163097.55,712,23702.42,0,1,1,1,13
15586993,Female,Spain,2,1933,5,56,0,655,41782.7,0,1,1,7,19
15693203,Female,Spain,2,2856,5,75,0,710,9376.89,0,1,1,2,12
15637427,Female,Spain,2,8160,6,25,0,461,15306.29,0,1,1,6,5
15809057,Female,Spain,2,8783,6,27,0,600,172031.22,0,1,1,5,6
15725076,Female,Spain,2,8617,6,27,107751.68,653,33389.42,0,1,1,5,18
15631451,Female,Spain,2,7251,6,28,0,604,69056.26,0,1,1,6,5
15722583,Female,Spain,2,6452,6,29,157576.47,636,101102.39,0,1,1,8,5
15607598,Female,Spain,2,1230,6,31,0,575,95686.42,0,1,1,5,18
15714493,Female,Spain,2,6124,6,33,0,465,95500.98,0,1,1,8,13
15611329,Female,Spain,2,6335,6,35,0,608,143463.28,0,1,1,5,9
15752388,Female,Spain,2,8825,6,35,0,643,41549.64,0,1,1,6,19
15685576,Female,Spain,2,3079,6,36,0,527,102280.29,0,1,1,8,7
15665802,Female,Spain,2,6103,6,36,0,642,97938.59,0,1,1,2,6
15661830,Female,Spain,2,8620,6,36,0,750,59816.41,0,1,1,7,16
15773017,Female,Spain,2,1790,6,37,0,763,149705.25,0,1,1,3,18
15687413,Female,Spain,2,6970,6,38,0,619,117616.29,0,1,1,9,12
15667392,Female,Spain,2,6951,6,38,123081.84,652,188657.97,0,1,1,7,12
15572398,Female,Spain,2,5556,6,39,0,614,164018.98,0,1,1,3,19
15630857,Female,Spain,2,8855,6,39,0,674,9574.83,0,1,1,8,19
15595067,Female,Spain,2,1465,6,40,0,637,181610.6,0,1,1,2,18
15574115,Female,Spain,2,8619,6,41,101179.23,656,35230.61,0,1,1,8,10
15800068,Female,Spain,2,8538,6,46,0,801,170008.74,0,1,1,7,6
15626983,Female,Spain,2,1909,6,48,0,605,40062.99,0,1,1,5,15
15678168,Female,Spain,2,3023,7,27,0,648,163060.43,0,1,1,4,19
15570947,Female,Spain,2,7358,7,29,143330.56,615,126396.01,0,1,1,1,5
15800482,Female,Spain,2,7926,7,33,0,586,168261.4,0,1,1,4,10
15591942,Female,Spain,2,6642,7,33,0,611,3729.89,0,1,1,6,5
15702293,Female,Spain,2,7922,7,35,0,588,108739.15,0,1,1,6,16
15741417,Female,Spain,2,5627,7,35,119656.45,624,4595.05,0,1,1,2,10
15610557,Female,Spain,2,9586,7,35,79858.13,695,127977.66,0,1,1,9,19
15756932,Female,Spain,2,2969,7,36,0,696,82298.59,0,1,1,1,14
15802823,Female,Spain,2,9006,7,38,0,745,194230.82,0,1,1,4,6
15664737,Female,Spain,2,5209,7,38,0,779,138542.87,0,1,1,4,19
15672905,Female,Spain,2,8239,7,40,0,679,163757.29,0,1,1,2,11
15770516,Female,Spain,2,9917,7,44,193213.02,616,137392.77,0,1,1,8,16
15637178,Female,Spain,2,3380,7,45,0,803,128378.04,0,1,1,2,14
15719479,Female,Spain,2,8412,7,56,0,619,42442.21,0,1,1,2,6
15576714,Female,Spain,2,1578,8,21,0,687,154767.34,0,1,1,2,6
15762855,Female,Spain,2,8742,8,23,0,622,131389.39,0,1,1,1,10
15769781,Female,Spain,2,6135,8,25,0,699,52404.47,0,1,1,5,8
15741921,Female,Spain,2,6668,8,26,0,622,124964.82,0,1,1,4,10
15666141,Female,Spain,2,3040,8,26,101440.36,829,19324.5,0,1,1,2,16
15768244,Female,Spain,2,2818,8,30,0,538,41192.95,0,1,1,1,12
15747222,Female,Spain,2,1843,8,35,0,745,116581.1,0,1,1,1,15
15718247,Female,Spain,2,1668,8,46,0,606,183717.94,0,1,1,2,14
15744279,Female,Spain,2,3059,8,58,0,680,65708.5,0,1,1,1,7
15810563,Female,Spain,2,9898,8,61,0,678,159938.82,0,1,1,9,9
15725068,Female,Spain,2,3667,9,21,0,701,26327.42,0,1,1,2,9
15741429,Female,Spain,2,1660,9,31,119825.75,680,101139.3,0,1,1,3,14
15814940,Female,Spain,2,6276,9,33,0,642,150475.14,0,1,1,9,13
15699550,Female,Spain,2,2812,9,34,0,695,67502.12,0,1,1,5,11
15644686,Female,Spain,2,3482,9,34,53299.96,729,42855.97,0,1,1,8,17
15617655,Female,Spain,2,4406,9,35,0,564,105837.38,0,1,1,7,13
15764073,Female,Spain,2,5575,9,36,0,503,16274.67,0,1,1,6,12
15695148,Female,Spain,2,6878,9,37,0,614,62023.1,0,1,1,2,7
15664035,Female,Spain,2,9846,9,38,0,590,148750.16,0,1,1,4,6
15719858,Female,Spain,2,4767,9,38,0,659,35701.06,0,1,1,9,19
15810910,Female,Spain,2,9000,9,38,0,702,158527.45,0,1,1,7,7
15785488,Female,Spain,2,6977,9,39,0,701,110043.88,0,1,1,3,10
15609254,Female,Spain,2,6514,9,41,107135.04,513,160546.58,0,1,1,6,15
15616700,Female,Spain,2,2602,9,41,0,622,155786.39,0,1,1,8,16
15808971,Female,Spain,2,9940,9,57,0,693,135502.77,0,1,1,8,14
15672966,Female,Spain,2,5699,9,64,0,682,103318.44,0,1,1,8,8
15772777,Female,Spain,2,1557,10,29,0,850,94815.04,0,1,1,8,15
15566380,Female,Spain,2,7787,10,33,66948.67,586,140759.03,0,1,1,6,5
15626385,Female,Spain,2,2822,10,33,103121.33,714,49672.01,0,1,1,3,14
15683276,Female,Spain,2,7494,10,37,140363.95,610,129563.86,0,1,1,9,14
15612776,Female,Spain,2,1800,10,39,0,850,143030.09,0,1,1,3,17
15602909,Female,Spain,2,5294,10,41,0,604,166224.39,0,1,1,4,13
15786389,Female,Spain,2,9326,10,41,0,635,61994.2,0,1,1,1,10
